track_idx,event_id,n_hits,n_obs,kx,ky,kz,k_sr,k_helix,old_log_ratio,old_chi2nu_sr,old_chi2nu_helix,chi2_sr_total_recovered,chi2_helix_total_recovered,chi2nu_sr_K,chi2nu_helix_K,log_ratio_K
44,event100000045-hits,123,369,95,33,95,223,5,-3.4869558508960963,36692.1820821308,1199331.4565418656,13502723.006224135,442553307.4639484,92484.4041522201,1215805.7897361221,-2.5761223108392883
45,event100000046-hits,25,75,32,32,32,96,5,-42.456947104396214,1.1264890448306618e-15,3094.1746124461024,8.336018931746898e-14,232063.0959334577,8.336018931746898e-14,3315.1870847636815,-38.221874882678996
46,event100000047-hits,25,75,32,32,32,96,5,-14.398683997745156,0.021322439550012926,38203.741580715934,1.5778605267009564,2865280.6185536953,1.5778605267009564,40932.58026505279,-10.163611776027938
47,event100000048-hits,25,75,32,32,32,96,5,-17.233325331542904,0.0023904308830146434,72914.56469052305,0.17689188534308362,5468592.351789229,0.17689188534308362,78122.74788270326,-12.998253109825686
48,event100000049-hits,31,93,32,32,95,159,5,-16.828424191481226,0.055033145813599346,1119737.1938251394,5.06304941485114,104135559.02573797,5.06304941485114,1183358.625292477,-12.361898293107236
49,event100000050-hits,31,93,32,32,95,159,5,-16.828424191481226,0.055033145813599346,1119737.1938251394,5.06304941485114,104135559.02573797,5.06304941485114,1183358.625292477,-12.361898293107236
50,event100000051-hits,25,75,32,32,32,96,5,-14.0134774804979,0.03555756135959373,43341.896449517015,2.631259540609936,3250642.2337137763,2.631259540609936,46437.74619591109,-9.77840525878068
51,event100000052-hits,25,75,32,32,32,96,5,-39.74115967330091,5.4655900098364805e-16,99.31238265679418,4.044536607278996e-14,7448.4286992595635,4.044536607278996e-14,106.40612427513662,-35.506087451583696
52,event100000053-hits,37,111,32,39,33,104,5,-9.819555788427426,138.960134591652,2555460.1900495985,15285.614805081721,283656081.0955054,2183.6592578688173,2676000.7650519377,-7.111076678890591
53,event100000054-hits,45,135,39,39,77,155,5,-6.524632080747337,1566.753697703016,1068101.2847990158,209944.99549220415,144193673.44786713,209944.99549220415,1109182.1034451318,-1.664532608779273
54,event100000055-hits,27,81,32,32,32,96,5,-15.343556866420265,0.03070035801855381,141502.9584761368,2.4560286414843047,11461739.63656708,2.4560286414843047,150812.36363904053,-11.02524604613249
55,event100000056-hits,25,75,32,32,32,96,5,-15.537702763768854,0.013617288006089063,76213.02411284993,1.0076793124505907,5715976.808463745,1.0076793124505907,81656.81154948207,-11.302630542051634
56,event100000057-hits,25,75,32,32,32,96,5,-46.94408450940524,7.913901125246927e-17,19317.346966077508,5.856286832682726e-15,1448801.0224558131,5.856286832682726e-15,20697.157463654472,-42.709012287688026
57,event100000058-hits,41,123,33,32,39,104,5,-13.8294735148332,0.5508366614966015,558581.9175440947,67.20207270258538,68705575.85792366,3.536951194872915,582250.6428637598,-12.011391180173137
58,event100000059-hits,25,75,32,32,32,96,5,-42.51609247945518,5.456016399666603e-15,15899.373912888175,4.0374521357532857e-13,1192453.0434666132,4.0374521357532857e-13,17035.043478094474,-38.28102025773796
59,event100000060-hits,25,75,32,32,32,96,5,-15.915936323282695,0.001992939973227092,16281.617119292989,0.1474775580188048,1221121.2839469742,0.1474775580188048,17444.58977067106,-11.680864101565476
60,event100000061-hits,25,75,32,32,32,96,5,-15.21616895056849,0.023188122979880457,94094.40621076345,1.7159211005111539,7057080.465807259,1.7159211005111539,100815.43522581799,-10.981096728851272
61,event100000062-hits,25,75,32,32,32,96,5,-43.60765227662518,3.539590817305185e-16,3072.6692361578143,2.619297204805837e-14,230450.19271183608,2.619297204805837e-14,3292.145610169087,-39.372580054907964
62,event100000063-hits,25,75,32,32,32,96,5,-41.05162129236764,2.9637646613146644e-16,199.68080362311662,2.1931858493728516e-14,14976.060271733746,2.1931858493728516e-14,213.94371816762495,-36.816549070650424
63,event100000064-hits,75,225,39,39,39,117,5,-6.741608441894483,739.2759979434093,626109.0073112486,165597.82353932367,140874526.64503092,1533.3131809196636,640338.7574774133,-6.034566473015722
64,event100000065-hits,83,249,32,32,39,103,5,-9.23508928602445,364.68967791037585,3738279.663251627,90443.04012177321,930831636.1496551,619.4728775463918,3814883.754711701,-8.72555183273931
65,event100000066-hits,25,75,32,32,32,96,5,-44.13977591791549,4.3356210096974524e-16,6407.851310924002,3.2083595471761146e-14,480588.84831930016,3.2083595471761146e-14,6865.554975990002,-39.904703696198276
66,event100000067-hits,25,75,32,32,32,96,5,-19.330389572982718,3.970231912514945e-05,9860.465103810617,0.0029379716152610593,739534.8827857963,0.0029379716152610593,10564.78403979709,-15.095317351265502
67,event100000068-hits,25,75,32,32,32,96,5,-14.524973814130636,0.0006244328131866196,1269.409353103849,0.04620802817580985,95205.70148278867,0.04620802817580985,1360.081449754124,-10.289901592413417
68,event100000069-hits,25,75,32,32,32,96,5,-46.41292358975581,7.661759071356289e-17,10995.249666703921,5.669701712803654e-15,824643.7250027941,5.669701712803654e-15,11780.624642897057,-42.177851368038596
69,event100000070-hits,25,75,32,32,32,96,5,-17.84020429519176,0.002623118611543791,146798.02418990966,0.19411077725424053,11009851.814243224,0.19411077725424053,157283.59734633178,-13.605132073474543
70,event100000071-hits,43,129,32,32,32,96,5,-14.888424895889907,0.3040806176066908,889097.7581762398,38.92231905365642,114693610.80473493,1.1794642137471643,924948.4742317334,-13.572433032193405
71,event100000072-hits,25,75,32,32,32,96,5,-13.532554727658633,0.045652756113804364,34401.7745843963,3.378303952421523,2580133.0938297226,3.378303952421523,36859.04419756747,-9.297482505941415
72,event100000073-hits,61,183,39,39,39,117,5,-8.785135001718842,79.07477367808858,516860.819227148,14391.60880941212,94585529.91856809,218.0546789304867,531379.3815649892,-7.798485659217808
73,event100000074-hits,51,153,39,39,32,110,5,-10.480644407874188,20.191290386254376,719200.7106881954,3069.0761387106654,110037708.7352939,71.37386369094571,743498.0319952291,-9.251189650349794
74,event100000075-hits,25,75,32,32,32,96,5,-41.371536224626254,1.0022222215575723e-15,929.8093692087258,7.416444439526035e-14,69735.70269065443,7.416444439526035e-14,996.2243241522062,-37.13646400290904
75,event100000076-hits,33,99,32,32,32,96,5,-13.726004321898222,0.3037754747110285,277766.99712958693,29.769996521680792,27498932.715829108,9.923332173893597,292541.8374024373,-10.291474199760344
76,event100000077-hits,41,123,32,32,95,159,5,-14.190239145999412,0.3776362050918551,549308.3271711746,46.07161702120632,67564924.24205448,46.07161702120632,572584.1037462244,-9.427717832172908
77,event100000078-hits,29,87,32,39,32,103,5,-14.511462746476692,0.06019465881158488,120727.48467540409,5.1767406577963,10503291.166760156,5.1767406577963,128088.91666780678,-10.116304321613516
78,event100000079-hits,37,111,41,42,42,125,5,-10.890373163270942,4.1938951994133795,225033.1733028547,461.3284719354717,24978682.236616872,461.3284719354717,235647.94562846105,-6.235983904678793
79,event100000080-hits,25,75,32,32,32,96,5,-11.643144013120562,0.04351678394349794,4956.898073121067,3.220242011818848,371767.35548408004,3.220242011818848,5310.962221201144,-7.408071791403343
80,event100000081-hits,25,75,32,32,32,96,5,-10.775812085256979,0.029342702331511247,1404.028212494991,2.171359972531832,105302.11593712433,2.171359972531832,1504.315941958919,-6.540739863539761
81,event100000082-hits,25,75,32,32,32,96,5,-45.029704101469406,7.243399156375536e-16,26067.20282845047,5.3601153757178965e-14,1955040.2121337852,5.3601153757178965e-14,27929.145887625502,-40.79463187975219
82,event100000083-hits,25,75,32,32,32,96,5,-38.028873248142,1.2435069658353308e-15,40.77350320851713,9.201951547181448e-14,3058.0127406387846,9.201951547181448e-14,43.68589629483978,-33.79380102642478
83,event100000084-hits,25,75,32,32,32,96,5,-15.34931462576168,0.007025802966892266,32570.063789519787,0.5199094195500277,2442754.784213984,0.5199094195500277,34896.49691734263,-11.114242404044463
84,event100000085-hits,25,75,32,32,32,96,5,-14.058210363045744,0.015204663873178866,19381.17084258193,1.1251451266152361,1453587.8131936449,1.1251451266152361,20765.54018848064,-9.823138141328524
85,event100000086-hits,51,153,39,39,39,117,5,-9.131216305005845,33.31555942468453,307810.8786040626,5063.965032552049,47095064.426421575,140.665695348668,318209.8947731188,-7.724080370243999
86,event100000087-hits,25,75,32,32,32,96,5,-41.21821458466033,2.3607432917998964e-14,18788.491485462513,1.7469500359319234e-12,1409136.8614096884,1.7469500359319234e-12,20130.526591566977,-36.98314236294311
87,event100000088-hits,37,111,32,42,42,116,5,-9.184111197107395,18.814577418603868,183275.0229084618,2069.6035160464253,20343527.54283926,2069.6035160464253,191920.07115886093,-4.529721938515245
88,event100000089-hits,25,75,32,32,32,96,5,-46.62726294277894,9.21769783181555e-17,16390.245912007264,6.821096395543507e-15,1229268.4434005448,6.821096395543507e-15,17560.977762864924,-42.392190721061716
89,event100000090-hits,25,75,32,32,32,96,5,-21.935309476491174,1.5392492194152678e-05,51724.08378229688,0.0011390444223672981,3879306.283672266,0.0011390444223672981,55418.66119531809,-17.700237254773956
90,event100000091-hits,25,75,32,32,32,96,5,-16.457398967337877,0.004712797365963055,66166.22005828643,0.3487470050812661,4962466.504371482,0.3487470050812661,70892.37863387831,-12.22232674562066
91,event100000092-hits,27,81,32,32,32,96,5,-13.567104883315485,0.05864092146402193,45742.4658242061,4.691273717121755,3705139.7317606937,4.691273717121755,48751.8385757986,-9.248794063027711
92,event100000093-hits,25,75,32,32,32,96,5,-21.28787616567383,1.0826119695431737e-05,19040.571284182148,0.0008011328574619485,1428042.8463136612,0.0008011328574619485,20400.61209019516,-17.05280394395661
93,event100000094-hits,77,231,32,41,39,112,5,-8.844542903059716,1123.152073663845,7790668.785523495,258324.97694268433,1799644489.4559274,2170.798125568776,7963028.714406759,-8.207469798497558
94,event100000095-hits,25,75,32,32,32,96,5,-13.673455124869882,0.15653752999693443,135807.760010101,11.583777219773149,10185582.000757575,11.583777219773149,145508.3142965368,-9.438382903152663
95,event100000096-hits,25,75,32,32,32,96,5,-45.12073817889052,1.7569967110872897e-17,692.5618411013937,1.3001775662045944e-15,51942.13808260453,1.3001775662045944e-15,742.0305440372075,-40.8856659571733
96,event100000097-hits,27,81,32,32,32,96,5,-16.621779870259058,0.03840006118685331,635446.794777157,3.0720048949482646,51471190.37694972,3.0720048949482646,677252.5049598648,-12.303469049971284
97,event100000098-hits,25,75,32,32,32,96,5,-15.32594370219231,0.0003878903251575353,1756.6357916001991,0.028703884061657612,131747.68437001493,0.028703884061657612,1882.109776714499,-11.09087148047509
98,event100000099-hits,25,75,32,32,32,96,5,-44.64299197495249,6.303387978814168e-17,1540.9165139592376,4.664507104322485e-15,115568.73854694283,4.664507104322485e-15,1650.9819792420403,-40.40791975323526
99,event100000100-hits,25,75,32,32,32,96,5,-44.64299197495249,6.303387978814168e-17,1540.9165139592376,4.664507104322485e-15,115568.73854694283,4.664507104322485e-15,1650.9819792420403,-40.40791975323526
